model,ins_id,param_id,length,correct,num_text,ori,format,total_score
Qwen2.5-14B,2,0,28,0.21428571428571427,0.2666666666666667,0.0,0.5,0.23452380952380952
Qwen2.5-14B,2,1,28,0.0,0.4,1.0,1.0,0.65
Qwen2.5-14B,2,2,28,0.017857142857142856,0.4,1.0,1.0,0.6535714285714286
Qwen2.5-14B,2,3,28,0.0,0.5333333333333334,0.5,1.0,0.5333333333333334
Qwen2.5-14B,2,4,28,0.08333333333333333,0.4,1.0,1.0,0.6666666666666667
Qwen2.5-14B,3,0,28,0.07142857142857142,0.2666666666666667,0.0,0.5,0.20595238095238094
Qwen2.5-14B,3,1,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
Qwen2.5-14B,3,2,28,0.07142857142857142,0.2666666666666667,0.0,0.5,0.20595238095238094
Qwen2.5-14B,3,3,28,0.0,0.5333333333333334,0.5,0.3,0.35833333333333334
Qwen2.5-14B,3,4,28,0.4642857142857143,0.4,0.962121212121212,1.0,0.7314935064935064
Qwen2.5-14B,4,0,28,0.2981859410430839,0.4,0.4772727272727273,0.3,0.377819006390435
Qwen2.5-14B,4,1,28,0.0,0.4,0.5174418604651163,0.3,0.3302325581395349
Qwen2.5-14B,4,2,28,0.07142857142857142,0.2666666666666667,0.0,0.5,0.20595238095238094
Qwen2.5-14B,4,3,28,0.42772108843537415,0.4,0.9528301886792453,1.0,0.7213932742908484
Qwen2.5-14B,4,4,28,0.39285714285714285,0.6666666666666667,0.5,0.3,0.47023809523809523
Qwen2.5-14B,0,0,60,0.0,0.34285714285714286,0.011627906976744186,1.0,0.33920265780730896
Qwen2.5-14B,0,1,60,0.0,0.34285714285714286,0.011627906976744186,1.0,0.33920265780730896
Qwen2.5-14B,0,2,60,0.09375,0.0,0.011627906976744186,0.8,0.22223837209302327
Qwen2.5-14B,0,3,60,0.0,0.34285714285714286,0.011627906976744186,1.0,0.33920265780730896
Qwen2.5-14B,0,4,60,0.09895833333333333,0.0,0.012195121951219511,0.5,0.1484502032520325
Qwen2.5-14B,1,0,60,0.0,0.45714285714285713,0.5,1.0,0.5142857142857142
Qwen2.5-14B,1,1,60,0.0,0.45714285714285713,0.5,1.0,0.5142857142857142
Qwen2.5-14B,1,2,60,0.09375,0.0,0.011627906976744186,0.8,0.22223837209302327
Qwen2.5-14B,1,3,60,0.0,0.34285714285714286,0.011627906976744186,1.0,0.33920265780730896
Qwen2.5-14B,1,4,60,0.09895833333333333,0.45714285714285713,0.5,0.8,0.48407738095238095
Qwen2.5-14B,2,0,60,0.0,0.34285714285714286,0.011627906976744186,1.0,0.33920265780730896
Qwen2.5-14B,2,1,60,0.0,0.34285714285714286,0.5,1.0,0.48571428571428577
Qwen2.5-14B,2,2,60,0.09375,0.45714285714285713,0.5,0.8,0.48303571428571423
Qwen2.5-14B,2,3,60,0.0,0.34285714285714286,0.011627906976744186,1.0,0.33920265780730896
Qwen2.5-14B,2,4,60,0.09895833333333333,0.45714285714285713,0.5,0.8,0.48407738095238095
Qwen2.5-14B,3,0,60,0.0,0.45714285714285713,0.5,1.0,0.5142857142857142
Qwen2.5-14B,3,1,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-14B,3,2,60,0.0,0.34285714285714286,1.0,1.0,0.6357142857142858
Qwen2.5-14B,3,3,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-14B,3,4,60,0.09895833333333333,0.0,0.012195121951219511,0.5,0.1484502032520325
Qwen2.5-14B,4,0,60,0.0,0.45714285714285713,0.5,1.0,0.5142857142857142
Qwen2.5-14B,4,1,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-14B,4,2,60,0.09375,0.0,0.011627906976744186,0.8,0.22223837209302327
Qwen2.5-14B,4,3,60,0.0,0.34285714285714286,0.011627906976744186,1.0,0.33920265780730896
Qwen2.5-14B,4,4,60,0.057291666666666664,0.0,0.7336377473363775,0.7,0.40654965753424666
Qwen2.5-14B,0,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,0,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,0,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,0,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,0,4,120,0.14955357142857142,0.22857142857142856,0.0,0.4,0.18705357142857143
Qwen2.5-14B,1,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,1,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,1,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,1,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,1,4,120,0.11160714285714286,0.22857142857142856,0.0,0.4,0.17946428571428572
Qwen2.5-14B,2,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,2,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,2,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,2,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,2,4,120,0.203125,0.22857142857142856,0.0,0.4,0.19776785714285713
Qwen2.5-14B,3,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,3,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,3,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,3,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,3,4,120,0.14955357142857142,0.22857142857142856,0.0,0.4,0.18705357142857143
Qwen2.5-14B,4,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,4,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,4,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,4,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-14B,4,4,120,0.14955357142857142,0.22857142857142856,0.0,0.4,0.18705357142857143
Qwen2.5-7B,0,0,3,0.375,0.5333333333333334,0.0,0.5,0.33333333333333337
Qwen2.5-7B,0,1,3,0.375,0.5333333333333334,0.0,0.5,0.33333333333333337
Qwen2.5-7B,0,2,3,0.375,1.0,0.0,0.3,0.4
Qwen2.5-7B,0,3,3,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,0,4,3,1.0,1.0,0.5,0.3,0.675
Qwen2.5-7B,1,0,3,0.75,1.0,0.5,0.3,0.625
Qwen2.5-7B,1,1,3,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,1,2,3,0.375,0.5333333333333334,0.0,0.5,0.33333333333333337
Qwen2.5-7B,1,3,3,0.375,0.5333333333333334,0.0,0.5,0.33333333333333337
Qwen2.5-7B,1,4,3,1.0,1.0,0.5,0.3,0.675
Qwen2.5-7B,2,0,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
Qwen2.5-7B,2,1,3,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,2,2,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
Qwen2.5-7B,2,3,3,0.375,0.5333333333333334,0.0,0.5,0.33333333333333337
Qwen2.5-7B,2,4,3,0.5,0.5333333333333334,0.0,0.5,0.35833333333333334
Qwen2.5-7B,3,0,3,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,3,1,3,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,3,2,3,1.0,1.0,0.5,0.3,0.675
Qwen2.5-7B,3,3,3,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,3,4,3,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,4,0,3,0.0,0.2666666666666667,0.25,0.3,0.2166666666666667
Qwen2.5-7B,4,1,3,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,4,2,3,1.0,1.0,0.47500000000000003,0.3,0.6675
Qwen2.5-7B,4,3,3,0.75,0.5333333333333334,0.0,0.4,0.38333333333333336
Qwen2.5-7B,4,4,3,1.0,1.0,0.5,0.3,0.675
Qwen2.5-7B,0,0,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,0,1,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,0,2,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,0,3,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,0,4,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,1,0,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,1,1,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,1,2,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,1,3,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,1,4,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,2,0,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,2,1,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,2,2,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,2,3,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,2,4,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,3,0,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,3,1,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,3,2,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,3,3,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,3,4,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,4,0,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,4,1,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,4,2,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,4,3,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,4,4,6,0.0,0.5333333333333334,0.0,0.4,0.23333333333333334
Qwen2.5-7B,0,0,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,0,1,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,0,2,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,0,3,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,0,4,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,1,0,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,1,1,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,1,2,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,1,3,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,1,4,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,2,0,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,2,1,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,2,2,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,2,3,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,2,4,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,3,0,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,3,1,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,3,2,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,3,3,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,3,4,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,4,0,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,4,1,13,0.1875,0.32,0.0,0.5,0.2425
Qwen2.5-7B,4,2,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,4,3,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,4,4,13,0.0,0.32,0.0,0.4,0.18
Qwen2.5-7B,0,0,28,0.0,0.5333333333333334,0.0,0.7,0.30833333333333335
Qwen2.5-7B,0,1,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
Qwen2.5-7B,0,2,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
Qwen2.5-7B,0,3,28,0.0,0.2666666666666667,0.0,0.5,0.19166666666666668
Qwen2.5-7B,0,4,28,0.0,0.2666666666666667,0.0,0.5,0.19166666666666668
Qwen2.5-7B,1,0,28,0.0,0.5333333333333334,0.0,0.7,0.30833333333333335
Qwen2.5-7B,1,1,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
Qwen2.5-7B,1,2,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
Qwen2.5-7B,1,3,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
Qwen2.5-7B,1,4,28,0.07142857142857142,0.2666666666666667,0.0,0.5,0.20595238095238094
Qwen2.5-7B,2,0,28,0.0,0.5333333333333334,0.0,0.7,0.30833333333333335
Qwen2.5-7B,2,1,28,0.03571428571428571,0.2666666666666667,0.0,0.4,0.1738095238095238
Qwen2.5-7B,2,2,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
Qwen2.5-7B,2,3,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
Qwen2.5-7B,2,4,28,0.05952380952380952,0.2666666666666667,0.0,0.5,0.20357142857142857
Qwen2.5-7B,3,0,28,0.0,0.2666666666666667,0.0,0.5,0.19166666666666668
Qwen2.5-7B,3,1,28,0.0,0.6666666666666667,0.025510204081632654,0.3,0.24931972789115645
Qwen2.5-7B,3,2,28,0.03571428571428571,0.2666666666666667,0.0,0.4,0.1738095238095238
Qwen2.5-7B,3,3,28,0.017857142857142856,0.2666666666666667,0.0,0.5,0.19523809523809527
Qwen2.5-7B,3,4,28,0.08333333333333333,0.5333333333333334,0.5,0.3,0.375
Qwen2.5-7B,4,0,28,0.0,0.4,0.0,0.7,0.275
Qwen2.5-7B,4,1,28,0.0,0.5333333333333334,0.5,0.3,0.35833333333333334
Qwen2.5-7B,4,2,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
Qwen2.5-7B,4,3,28,0.0,0.2666666666666667,0.0,0.5,0.19166666666666668
Qwen2.5-7B,4,4,28,0.23809523809523808,0.2666666666666667,0.0,0.5,0.23928571428571427
Qwen2.5-7B,0,0,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,0,1,60,0.0,0.5714285714285714,0.0,0.7,0.3178571428571429
Qwen2.5-7B,0,2,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,0,3,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,0,4,60,0.15625,0.45714285714285713,0.5,0.3,0.3705357142857143
Qwen2.5-7B,1,0,60,0.0,0.45714285714285713,0.0,0.7,0.28928571428571426
Qwen2.5-7B,1,1,60,0.0,0.5714285714285714,0.0,0.7,0.3178571428571429
Qwen2.5-7B,1,2,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,1,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,1,4,60,0.052083333333333336,0.22857142857142856,0.0,0.4,0.16755952380952382
Qwen2.5-7B,2,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,2,1,60,0.0,0.34285714285714286,0.0,0.7,0.26071428571428573
Qwen2.5-7B,2,2,60,0.0078125,0.22857142857142856,0.0,0.4,0.15870535714285713
Qwen2.5-7B,2,3,60,0.0078125,0.22857142857142856,0.0,0.4,0.15870535714285713
Qwen2.5-7B,2,4,60,0.09895833333333333,0.22857142857142856,0.0,0.4,0.17693452380952382
Qwen2.5-7B,3,0,60,0.0,0.45714285714285713,0.0,0.7,0.28928571428571426
Qwen2.5-7B,3,1,60,0.0,0.34285714285714286,0.0,0.7,0.26071428571428573
Qwen2.5-7B,3,2,60,0.015625,0.22857142857142856,0.0,0.4,0.16026785714285713
Qwen2.5-7B,3,3,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,3,4,60,0.140625,0.22857142857142856,0.0,0.4,0.18526785714285715
Qwen2.5-7B,4,0,60,0.0,0.34285714285714286,0.0,0.7,0.26071428571428573
Qwen2.5-7B,4,1,60,0.0,0.45714285714285713,0.0,0.3,0.18928571428571428
Qwen2.5-7B,4,2,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,4,3,60,0.0,0.0,0.0,0.3,0.075
Qwen2.5-7B,4,4,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,0,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,0,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,0,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,0,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,0,4,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,1,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,1,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,1,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,1,3,120,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,1,4,120,0.11160714285714286,0.22857142857142856,0.0,0.4,0.17946428571428572
Qwen2.5-7B,2,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,2,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,2,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,2,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,2,4,120,0.11160714285714286,0.22857142857142856,0.0,0.4,0.17946428571428572
Qwen2.5-7B,3,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,3,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,3,2,120,0.020089285714285716,0.22857142857142856,0.0,0.4,0.16116071428571427
Qwen2.5-7B,3,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,3,4,120,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,4,0,120,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,4,1,120,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B,4,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,4,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B,4,4,120,0.12276785714285714,0.22857142857142856,0.0,0.4,0.18169642857142856
gpt-4-0125-preview,0,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,0,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,0,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,0,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,0,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,1,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,1,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,1,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,1,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,1,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,2,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,2,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,2,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,2,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,2,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,3,0,3,0.75,0.5333333333333334,1.0,1.0,0.8333333333333334
gpt-4-0125-preview,3,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,3,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,3,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,3,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,4,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,4,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,4,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,4,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,4,4,3,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gpt-4-0125-preview,0,0,6,0.75,0.5333333333333334,1.0,1.0,0.8333333333333334
gpt-4-0125-preview,0,1,6,0.75,0.5333333333333334,1.0,1.0,0.8333333333333334
gpt-4-0125-preview,0,2,6,1.0,0.5333333333333334,0.9500000000000001,1.0,0.8683333333333334
gpt-4-0125-preview,0,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,0,4,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,1,0,6,0.75,0.5333333333333334,1.0,1.0,0.8333333333333334
gpt-4-0125-preview,1,1,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,1,2,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,1,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,1,4,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,2,0,6,0.75,1.0,0.9166666666666666,1.0,0.925
gpt-4-0125-preview,2,1,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,2,2,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,2,3,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,2,4,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,3,0,6,0.5,1.0,1.0,1.0,0.9
gpt-4-0125-preview,3,1,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,3,2,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,3,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,3,4,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,4,0,6,0.5,1.0,1.0,1.0,0.9
gpt-4-0125-preview,4,1,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,4,2,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,4,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4-0125-preview,4,4,6,0.6111111111111112,0.5333333333333334,1.0,1.0,0.8055555555555556
gpt-4-0125-preview,0,0,13,0.703125,1.0,1.0,1.0,0.940625
gpt-4-0125-preview,0,1,13,0.84765625,0.64,1.0,1.0,0.87953125
gpt-4-0125-preview,0,2,13,0.984375,0.48,0.9318181818181818,1.0,0.8464204545454546
gpt-4-0125-preview,0,3,13,0.484375,1.0,0.9642857142857143,1.0,0.8861607142857142
gpt-4-0125-preview,0,4,13,0.796875,0.64,1.0,0.8,0.819375
gpt-4-0125-preview,1,0,13,0.4375,1.0,1.0,1.0,0.8875
gpt-4-0125-preview,1,1,13,0.84765625,0.64,1.0,1.0,0.87953125
gpt-4-0125-preview,1,2,13,0.984375,0.48,1.0,0.8,0.8168749999999999
gpt-4-0125-preview,1,3,13,0.703125,0.64,1.0,1.0,0.850625
gpt-4-0125-preview,1,4,13,0.91015625,0.64,1.0,0.8,0.84203125
gpt-4-0125-preview,2,0,13,0.75,0.48,0.8666666666666667,1.0,0.78
gpt-4-0125-preview,2,1,13,0.703125,0.32,1.0,1.0,0.770625
gpt-4-0125-preview,2,2,13,0.89453125,0.48,0.9772727272727272,1.0,0.8420880681818183
gpt-4-0125-preview,2,3,13,1.0,0.64,1.0,1.0,0.9099999999999999
gpt-4-0125-preview,2,4,13,0.984375,0.48,1.0,0.8,0.8168749999999999
gpt-4-0125-preview,3,0,13,0.75,0.48,1.0,1.0,0.82
gpt-4-0125-preview,3,1,13,0.984375,0.32,1.0,1.0,0.826875
gpt-4-0125-preview,3,2,13,0.87890625,0.32,0.9772727272727272,0.8,0.7489630681818181
gpt-4-0125-preview,3,3,13,0.61328125,0.64,0.9722222222222222,1.0,0.8243229166666666
gpt-4-0125-preview,3,4,13,0.984375,0.32,1.0,0.8,0.776875
gpt-4-0125-preview,4,0,13,0.65625,0.64,1.0,1.0,0.8412499999999999
gpt-4-0125-preview,4,1,13,0.84765625,0.64,1.0,1.0,0.87953125
gpt-4-0125-preview,4,2,13,0.89453125,0.64,0.9500000000000001,1.0,0.8739062499999999
gpt-4-0125-preview,4,3,13,0.84765625,0.64,1.0,1.0,0.87953125
gpt-4-0125-preview,4,4,13,0.91015625,0.64,1.0,0.8,0.84203125
gpt-4-0125-preview,0,0,28,0.2777777777777778,1.0,1.0,1.0,0.8555555555555555
gpt-4-0125-preview,0,1,28,0.45351473922902497,0.5333333333333334,1.0,1.0,0.7740362811791384
gpt-4-0125-preview,0,2,28,0.24121315192743764,0.6666666666666667,1.0,0.8,0.7149092970521542
gpt-4-0125-preview,0,3,28,0.1927437641723356,1.0,1.0,1.0,0.8385487528344671
gpt-4-0125-preview,0,4,28,0.4444444444444445,1.0,1.0,0.8,0.8388888888888889
gpt-4-0125-preview,1,0,28,0.25,0.6666666666666667,1.0,1.0,0.7666666666666667
gpt-4-0125-preview,1,1,28,0.3219954648526077,1.0,1.0,1.0,0.8643990929705214
gpt-4-0125-preview,1,2,28,0.44472789115646255,0.0,0.9903846153846154,0.8,0.5860609628466771
gpt-4-0125-preview,1,3,28,0.31972789115646255,0.5333333333333334,1.0,1.0,0.7472789115646259
