model,ins_id,param_id,length,candi_ori,logit_correct,num_doc,format,total_score
Qwen2.5-32B,3,4,13,1.0,0.044444444444444446,1.0,1.0,0.7952380952380952
Qwen2.5-32B,4,0,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-32B,4,1,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-32B,4,2,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-32B,4,3,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-32B,4,4,13,1.0,0.4444444444444444,1.0,1.0,0.8809523809523808
Qwen2.5-32B,0,0,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,0,1,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,0,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,0,3,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,0,4,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,1,0,28,1.0,0.5510204081632653,1.0,1.0,0.9037900874635569
Qwen2.5-32B,1,1,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,1,2,28,1.0,0.6836734693877551,1.0,1.0,0.9322157434402332
Qwen2.5-32B,1,3,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,1,4,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,2,0,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,2,1,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,2,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,2,3,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,2,4,28,1.0,0.6836734693877551,1.0,1.0,0.9322157434402332
Qwen2.5-32B,3,0,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,3,1,28,1.0,0.03061224489795918,1.0,1.0,0.7922740524781341
Qwen2.5-32B,3,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,3,3,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,3,4,28,1.0,0.5816326530612245,1.0,1.0,0.9103498542274052
Qwen2.5-32B,4,0,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,4,1,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,4,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,4,3,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-32B,4,4,28,1.0,0.673469387755102,1.0,1.0,0.9300291545189504
Qwen2.5-32B,0,0,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,0,1,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,0,2,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,0,3,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,0,4,60,1.0,0.6790697674418604,1.0,1.0,0.9312292358803987
Qwen2.5-32B,1,0,60,1.0,0.627906976744186,1.0,1.0,0.920265780730897
Qwen2.5-32B,1,1,60,1.0,0.30697674418604654,1.0,0.8,0.7800664451827243
Qwen2.5-32B,1,2,60,1.0,0.627906976744186,1.0,1.0,0.920265780730897
Qwen2.5-32B,1,3,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,1,4,60,1.0,0.6744186046511628,1.0,1.0,0.9302325581395349
Qwen2.5-32B,2,0,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,2,1,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,2,2,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,2,3,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,2,4,60,1.0,0.6790697674418604,1.0,1.0,0.9312292358803987
Qwen2.5-32B,3,0,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,3,1,60,1.0,0.046511627906976744,1.0,1.0,0.7956810631229236
Qwen2.5-32B,3,2,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,3,3,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,3,4,60,1.0,0.6790697674418604,1.0,1.0,0.9312292358803987
Qwen2.5-32B,4,0,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,4,1,60,1.0,0.046511627906976744,1.0,1.0,0.7956810631229236
Qwen2.5-32B,4,2,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,4,3,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B,4,4,60,1.0,0.6790697674418604,1.0,1.0,0.9312292358803987
Qwen2.5-32B,0,0,120,0.0,0.0,0.003849114703618206,0.4018475750577367,0.14434180138568128
Qwen2.5-32B,0,1,120,0.0,0.0,0.04041570438799075,0.0018475750577367205,0.009320356318046846
Qwen2.5-32B,0,2,120,0.0,0.0,0.6254811393379522,0.0018475750577367205,0.13469152095018147
Qwen2.5-32B,0,3,120,0.0,0.0,0.026943802925327165,0.0,0.005773672055427249
Qwen2.5-32B,0,4,120,0.0,0.0,0.0,0.0,0.0
Qwen2.5-32B,1,0,120,0.0,0.0,0.026943802925327165,0.0,0.005773672055427249
Qwen2.5-32B,1,1,120,0.0,0.0,0.025019245573518107,0.0,0.005361266908611023
Qwen2.5-32B,1,2,120,0.0,0.0,0.0,0.0,0.0
Qwen2.5-32B,1,3,120,0.0,0.0,0.003849114703618206,0.4018475750577367,0.14434180138568128
Qwen2.5-32B,1,4,120,0.0,0.0,0.36951501154734406,0.0018475750577367205,0.07984163642362256
Qwen2.5-32B,2,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
Qwen2.5-32B,2,1,120,0.0,0.0,0.43494996150885296,0.003695150115473441,0.09452325965028043
Qwen2.5-32B,2,2,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-32B,2,3,120,0.0,0.0,0.5119322555812164,0.4,0.25255691191026064
Qwen2.5-32B,2,4,120,0.0,0.0,0.6543494996150886,0.4,0.28307489277466186
Qwen2.5-32B,3,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
Qwen2.5-32B,3,1,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-32B,3,2,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-32B,3,3,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-32B,3,4,120,0.0,0.0,0.6543494996150886,0.4,0.28307489277466186
Qwen2.5-32B,4,0,120,0.0,0.0,0.35411855273287146,0.003695150115473441,0.07720224348399869
Qwen2.5-32B,4,1,120,0.0,0.0,0.4311008468052348,0.003695150115473441,0.09369844935664796
Qwen2.5-32B,4,2,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-32B,4,3,120,0.0,0.0,0.16166281755196307,0.0,0.034642032332563515
Qwen2.5-32B,4,4,120,0.0,0.0,0.6543494996150886,0.4,0.28307489277466186
Qwen2.5-14B,0,0,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,0,1,3,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
Qwen2.5-14B,0,2,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,0,3,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,0,4,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,1,0,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,1,1,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,1,2,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,1,3,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,1,4,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,2,0,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,2,1,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,2,2,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,2,3,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,2,4,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,3,0,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,3,1,3,1.0,0.6999999999999998,1.0,1.0,0.9357142857142857
Qwen2.5-14B,3,2,3,1.0,0.6999999999999998,1.0,1.0,0.9357142857142857
Qwen2.5-14B,3,3,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,3,4,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,4,0,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,4,1,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,4,2,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,4,3,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,4,4,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
Qwen2.5-14B,0,0,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-14B,0,1,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-14B,0,2,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-14B,0,3,6,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-14B,0,4,6,1.0,0.5,1.0,0.6,0.75
Qwen2.5-14B,1,0,6,1.0,0.3499999999999999,1.0,0.6,0.7178571428571429
Qwen2.5-14B,1,1,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-14B,1,2,6,1.0,0.15,1.0,0.6,0.6749999999999999
Qwen2.5-14B,1,3,6,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-14B,1,4,6,1.0,0.65,1.0,0.6,0.7821428571428571
Qwen2.5-14B,2,0,6,1.0,0.3,1.0,0.6,0.7071428571428572
Qwen2.5-14B,2,1,6,1.0,0.25,1.0,0.6,0.6964285714285714
Qwen2.5-14B,2,2,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-14B,2,3,6,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-14B,2,4,6,1.0,0.65,1.0,0.6,0.7821428571428571
Qwen2.5-14B,3,0,6,1.0,0.6,1.0,1.0,0.9142857142857144
Qwen2.5-14B,3,1,6,1.0,0.3,1.0,0.6,0.7071428571428572
Qwen2.5-14B,3,2,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-14B,3,3,6,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-14B,3,4,6,1.0,0.65,1.0,0.6,0.7821428571428571
Qwen2.5-14B,4,0,6,1.0,0.3,1.0,0.6,0.7071428571428572
Qwen2.5-14B,4,1,6,1.0,0.25,1.0,0.6,0.6964285714285714
Qwen2.5-14B,4,2,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-14B,4,3,6,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-14B,4,4,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-14B,0,0,13,1.0,0.37777777777777777,1.0,0.6,0.7238095238095238
Qwen2.5-14B,0,1,13,1.0,0.1111111111111111,1.0,0.6,0.6666666666666667
Qwen2.5-14B,0,2,13,1.0,0.1111111111111111,1.0,0.6,0.6666666666666667
Qwen2.5-14B,0,3,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Qwen2.5-14B,0,4,13,1.0,0.7111111111111111,1.0,0.6,0.7952380952380952
Qwen2.5-14B,1,0,13,1.0,0.17777777777777778,1.0,0.6,0.680952380952381
Qwen2.5-14B,1,1,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Qwen2.5-14B,1,2,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Qwen2.5-14B,1,3,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-14B,1,4,13,1.0,0.7111111111111111,1.0,1.0,0.9380952380952381
Qwen2.5-14B,2,0,13,1.0,0.35555555555555557,1.0,0.6,0.719047619047619
Qwen2.5-14B,2,1,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Qwen2.5-14B,2,2,13,1.0,0.1111111111111111,1.0,0.6,0.6666666666666667
Qwen2.5-14B,2,3,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Qwen2.5-14B,2,4,13,1.0,0.7111111111111111,1.0,0.6,0.7952380952380952
Qwen2.5-14B,3,0,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-14B,3,1,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-14B,3,2,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-14B,3,3,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-14B,3,4,13,1.0,0.08888888888888889,1.0,1.0,0.8047619047619047
Qwen2.5-14B,4,0,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-14B,4,1,13,1.0,0.15555555555555556,1.0,0.6,0.6761904761904762
Qwen2.5-14B,4,2,13,1.0,0.1111111111111111,1.0,0.6,0.6666666666666667
Qwen2.5-14B,4,3,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-14B,4,4,13,1.0,0.06666666666666667,1.0,1.0,0.7999999999999999
Qwen2.5-14B,0,0,28,1.0,0.09183673469387756,1.0,0.6,0.662536443148688
Qwen2.5-14B,0,1,28,1.0,0.09183673469387756,1.0,0.6,0.662536443148688
Qwen2.5-14B,0,2,28,1.0,0.08163265306122448,1.0,0.6,0.6603498542274052
Qwen2.5-14B,0,3,28,1.0,0.7142857142857143,1.0,0.6,0.7959183673469388
Qwen2.5-14B,0,4,28,1.0,0.7244897959183674,1.0,0.6,0.7981049562682215
Qwen2.5-14B,1,0,28,1.0,0.1836734693877551,1.0,0.6,0.6822157434402332
Qwen2.5-14B,1,1,28,1.0,0.09183673469387756,1.0,0.6,0.662536443148688
Qwen2.5-14B,1,2,28,1.0,0.6938775510204082,1.0,0.6,0.7915451895043731
Qwen2.5-14B,1,3,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,1,4,28,1.0,0.7244897959183674,1.0,1.0,0.9409620991253644
Qwen2.5-14B,2,0,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,2,1,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,2,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,2,3,28,1.0,0.7142857142857143,1.0,1.0,0.9387755102040816
Qwen2.5-14B,2,4,28,1.0,0.7244897959183674,1.0,0.4,0.7266763848396501
Qwen2.5-14B,3,0,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,3,1,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,3,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,3,3,28,1.0,0.7142857142857143,1.0,1.0,0.9387755102040816
Qwen2.5-14B,3,4,28,1.0,0.7244897959183674,1.0,1.0,0.9409620991253644
Qwen2.5-14B,4,0,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,4,1,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,4,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
Qwen2.5-14B,4,3,28,1.0,0.6938775510204082,1.0,0.8,0.8629737609329445
Qwen2.5-14B,4,4,28,1.0,0.7244897959183674,1.0,0.8,0.8695335276967929
Qwen2.5-14B,0,0,60,1.0,0.30697674418604654,1.0,1.0,0.8514950166112957
Qwen2.5-14B,0,1,60,1.0,0.30697674418604654,1.0,1.0,0.8514950166112957
Qwen2.5-14B,0,2,60,1.0,0.10232558139534882,1.0,1.0,0.8076411960132891
Qwen2.5-14B,0,3,60,1.0,0.627906976744186,1.0,1.0,0.920265780730897
Qwen2.5-14B,0,4,60,1.0,0.6790697674418604,1.0,1.0,0.9312292358803987
Qwen2.5-14B,1,0,60,1.0,0.30697674418604654,1.0,1.0,0.8514950166112957
Qwen2.5-14B,1,1,60,1.0,0.05581395348837209,1.0,1.0,0.7976744186046512
Qwen2.5-14B,1,2,60,1.0,0.3348837209302326,1.0,1.0,0.8574750830564783
Qwen2.5-14B,1,3,60,1.0,0.627906976744186,1.0,1.0,0.920265780730897
Qwen2.5-14B,1,4,60,1.0,0.6790697674418604,1.0,1.0,0.9312292358803987
Qwen2.5-14B,2,0,60,1.0,0.30697674418604654,1.0,1.0,0.8514950166112957
Qwen2.5-14B,2,1,60,1.0,0.6325581395348837,1.0,0.8,0.8498338870431894
Qwen2.5-14B,2,2,60,1.0,0.6325581395348837,1.0,0.8,0.8498338870431894
Qwen2.5-14B,2,3,60,1.0,0.6325581395348837,1.0,0.8,0.8498338870431894
Qwen2.5-14B,2,4,60,1.0,0.6790697674418604,1.0,0.8,0.8598006644518273
Qwen2.5-14B,3,0,60,0.0,0.0,0.8217054263565892,0.9944186046511628,0.5312292358803987
Qwen2.5-14B,3,1,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-14B,3,2,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-14B,3,3,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-14B,3,4,60,1.0,0.6790697674418604,1.0,1.0,0.9312292358803987
Qwen2.5-14B,4,0,60,1.0,0.30697674418604654,1.0,1.0,0.8514950166112957
Qwen2.5-14B,4,1,60,0.0,0.0,0.0,0.4,0.14285714285714285
Qwen2.5-14B,4,2,60,1.0,0.10232558139534882,1.0,1.0,0.8076411960132891
Qwen2.5-14B,4,3,60,1.0,0.6325581395348837,1.0,0.8,0.8498338870431894
Qwen2.5-14B,4,4,60,1.0,0.6790697674418604,1.0,0.8,0.8598006644518273
Qwen2.5-14B,0,0,120,0.0,0.0,0.007698229407236319,0.40369515011547347,0.14582645991421975
Qwen2.5-14B,0,1,120,0.0,0.0,0.007698229407236319,0.40369515011547347,0.14582645991421975
Qwen2.5-14B,0,2,120,0.0,0.0,0.03464203233256349,0.003695150115473441,0.008742989112504118
Qwen2.5-14B,0,3,120,0.0,0.0,0.003849114703618206,0.4018475750577367,0.14434180138568128
Qwen2.5-14B,0,4,120,0.0,0.0,0.6216320246343341,0.4,0.2760640052787859
Qwen2.5-14B,1,0,120,0.0,0.0,0.003849114703618206,0.4018475750577367,0.14434180138568128
Qwen2.5-14B,1,1,120,0.0,0.0,0.007698229407236319,0.40369515011547347,0.14582645991421975
Qwen2.5-14B,1,2,120,0.0,0.0,0.03079291762894537,0.0018475750577367205,0.007258330583965694
Qwen2.5-14B,1,3,120,0.0,0.0,0.026943802925327165,0.0018475750577367205,0.006433520290333221
Qwen2.5-14B,1,4,120,0.0,0.0,0.003849114703618206,0.4018475750577367,0.14434180138568128
Qwen2.5-14B,2,0,120,0.0,0.0,0.007698229407236319,0.40369515011547347,0.14582645991421975
Qwen2.5-14B,2,1,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-14B,2,2,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-14B,2,3,120,0.0,0.0,0.6216320246343341,0.4,0.2760640052787859
Qwen2.5-14B,2,4,120,0.0,0.0,0.003849114703618206,0.4018475750577367,0.14434180138568128
Qwen2.5-14B,3,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
Qwen2.5-14B,3,1,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-14B,3,2,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-14B,3,3,120,0.0,0.0,0.5119322555812164,0.4,0.25255691191026064
Qwen2.5-14B,3,4,120,0.0,0.0,0.5869899923017705,0.4,0.2686407126360937
Qwen2.5-14B,4,0,120,0.0,0.0,0.007698229407236319,0.40369515011547347,0.14582645991421975
Qwen2.5-14B,4,1,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-14B,4,2,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-14B,4,3,120,0.0,0.0,0.5119322555812164,0.4,0.25255691191026064
Qwen2.5-14B,4,4,120,0.0,0.0,0.6100846805234795,0.4,0.2735895743978885
Qwen2.5-7B,0,0,3,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B,0,1,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B,0,2,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
Qwen2.5-7B,0,3,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,4,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
Qwen2.5-7B,1,0,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,1,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,2,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,3,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,4,3,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-7B,2,0,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,2,1,3,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
Qwen2.5-7B,2,2,3,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
Qwen2.5-7B,2,3,3,0.0,0.0,0.25000000000000006,0.0,0.05357142857142858
Qwen2.5-7B,2,4,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,3,0,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,3,1,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-7B,3,2,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-7B,3,3,3,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-7B,3,4,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,4,0,3,0.0,0.0,0.5833333333333334,0.0,0.125
Qwen2.5-7B,4,1,3,1.0,0.5,1.0,0.4,0.6785714285714286
Qwen2.5-7B,4,2,3,1.0,0.3,1.0,0.4,0.6357142857142858
Qwen2.5-7B,4,3,3,0.0,0.0,0.5833333333333334,0.0,0.125
Qwen2.5-7B,4,4,3,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,0,6,1.0,0.3,1.0,0.4,0.6357142857142858
Qwen2.5-7B,0,1,6,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,2,6,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B,0,3,6,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,4,6,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,0,6,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
Qwen2.5-7B,1,1,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-7B,1,2,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-7B,1,3,6,1.0,0.55,1.0,0.6,0.7607142857142858
Qwen2.5-7B,1,4,6,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-7B,2,0,6,1.0,0.25,1.0,0.4,0.625
Qwen2.5-7B,2,1,6,1.0,0.15,1.0,0.6,0.6749999999999999
Qwen2.5-7B,2,2,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-7B,2,3,6,1.0,0.55,1.0,0.6,0.7607142857142858
Qwen2.5-7B,2,4,6,1.0,0.55,1.0,0.4,0.6892857142857143
Qwen2.5-7B,3,0,6,1.0,0.6,1.0,1.0,0.9142857142857144
Qwen2.5-7B,3,1,6,1.0,0.15,1.0,1.0,0.8178571428571428
Qwen2.5-7B,3,2,6,1.0,0.25,1.0,1.0,0.8392857142857143
Qwen2.5-7B,3,3,6,1.0,0.55,1.0,1.0,0.9035714285714286
Qwen2.5-7B,3,4,6,1.0,0.05000000000000001,1.0,1.0,0.7964285714285715
Qwen2.5-7B,4,0,6,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B,4,1,6,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B,4,2,6,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B,4,3,6,1.0,0.65,1.0,0.4,0.7107142857142856
Qwen2.5-7B,4,4,6,1.0,0.55,1.0,0.4,0.6892857142857143
Qwen2.5-7B,0,0,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,1,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,2,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,3,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,4,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,0,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,1,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,2,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,3,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,1,4,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,2,0,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,2,1,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,2,2,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,2,3,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,2,4,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,3,0,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,3,1,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,3,2,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,3,3,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,3,4,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,4,0,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,4,1,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,4,2,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,4,3,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,4,4,13,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,0,28,0.0,0.0,1.0,0.0,0.21428571428571427
Qwen2.5-7B,0,1,28,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,2,28,0.0,0.0,0.0,0.0,0.0
Qwen2.5-7B,0,3,28,0.0,0.0,1.0,0.0,0.21428571428571427
