model,ins_id,param_id,length,format,correct,order,ori,total_score
Qwen2.5-32B,0,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,0,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,1,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,1,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,1,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,1,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,1,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,2,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,2,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,2,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,2,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,2,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,3,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,3,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,3,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,3,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,3,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,4,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,4,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,4,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,4,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B,4,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,0,3,0.0,0.78125,1.0,1.0,0.6517857142857143
Qwen2.5-14B,0,1,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,0,2,3,0.75,0.78125,1.0,1.0,0.8660714285714286
Qwen2.5-14B,0,3,3,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B,0,4,3,0.0,0.525,1.0,1.0,0.5785714285714285
Qwen2.5-14B,1,0,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,1,1,3,0.0,0.65625,1.0,1.0,0.6160714285714286
Qwen2.5-14B,1,2,3,0.0,1.0,1.0,1.0,0.7142857142857143
Qwen2.5-14B,1,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,4,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,0,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,1,3,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,2,2,3,0.0,0.78125,1.0,1.0,0.6517857142857143
Qwen2.5-14B,2,3,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,4,3,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B,3,0,3,0.0,0.17500000000000002,1.0,1.0,0.4785714285714286
Qwen2.5-14B,3,1,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,3,2,3,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,3,3,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,3,4,3,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B,4,0,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,4,1,3,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,4,2,3,0.0,0.78125,1.0,1.0,0.6517857142857143
Qwen2.5-14B,4,3,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,4,4,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,0,0,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,1,6,0.75,0.1764705882352941,1.0,1.0,0.6932773109243698
Qwen2.5-14B,0,2,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,0,3,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,4,6,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B,1,0,6,0.0,0.5625,1.0,1.0,0.5892857142857143
Qwen2.5-14B,1,1,6,0.0,0.525,1.0,1.0,0.5785714285714285
Qwen2.5-14B,1,2,6,0.0,0.78125,1.0,1.0,0.6517857142857143
Qwen2.5-14B,1,3,6,0.0,0.65625,1.0,1.0,0.6160714285714286
Qwen2.5-14B,1,4,6,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,2,0,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,1,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,2,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,3,6,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,2,4,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,3,0,6,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,3,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,2,6,0.0,0.65625,1.0,1.0,0.6160714285714286
Qwen2.5-14B,3,3,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,3,4,6,0.0,0.375,1.0,1.0,0.5357142857142857
Qwen2.5-14B,4,0,6,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,4,1,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,4,2,6,0.0,0.65625,1.0,1.0,0.6160714285714286
Qwen2.5-14B,4,3,6,0.0,0.30000000000000004,1.0,1.0,0.5142857142857143
Qwen2.5-14B,4,4,6,0.0,0.8250000000000001,1.0,1.0,0.6642857142857144
Qwen2.5-14B,0,0,13,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,0,1,13,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,2,13,0.75,1.0,1.0,1.0,0.9285714285714286
Qwen2.5-14B,0,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,0,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,1,0,13,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,1,1,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,1,2,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,1,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,1,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,0,13,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,2,1,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,2,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,2,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,3,0,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,3,1,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,3,2,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,3,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,3,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,4,0,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,4,1,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,4,2,13,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-14B,4,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,4,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-14B,0,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,0,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,1,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,2,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,3,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B,4,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,0,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,1,3,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,0,2,3,0.75,0.30000000000000004,1.0,1.0,0.7285714285714285
Qwen2.5-7B,0,3,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,4,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,0,3,0.0,0.21875,1.0,1.0,0.49107142857142855
Qwen2.5-7B,1,1,3,0.75,0.47500000000000003,1.0,1.0,0.7785714285714286
Qwen2.5-7B,1,2,3,0.0,0.5625,1.0,1.0,0.5892857142857143
Qwen2.5-7B,1,3,3,0.75,0.30000000000000004,1.0,1.0,0.7285714285714285
Qwen2.5-7B,1,4,3,0.75,0.125,0.0,0.0,0.25
Qwen2.5-7B,2,0,3,0.5,0.125,0.0,0.0,0.17857142857142858
Qwen2.5-7B,2,1,3,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,2,2,3,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,2,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,4,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,3,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,1,3,0.0,0.5,1.0,1.0,0.5714285714285714
Qwen2.5-7B,3,2,3,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,3,3,3,0.5,0.125,0.0,0.0,0.17857142857142858
Qwen2.5-7B,3,4,3,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,0,3,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,4,1,3,0.0,0.7083333333333333,1.0,1.0,0.6309523809523808
Qwen2.5-7B,4,2,3,0.0,0.8250000000000001,1.0,1.0,0.6642857142857144
Qwen2.5-7B,4,3,3,0.0,0.0,1.0,1.0,0.42857142857142855
Qwen2.5-7B,4,4,3,0.0,0.21875,1.0,1.0,0.49107142857142855
Qwen2.5-7B,0,0,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,2,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,3,6,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,0,4,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,0,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,1,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,2,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,3,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,4,6,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,2,0,6,0.75,1.0,1.0,1.0,0.9285714285714286
Qwen2.5-7B,2,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,2,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,3,6,0.75,0.65625,1.0,1.0,0.8303571428571429
Qwen2.5-7B,2,4,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,0,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,2,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,3,3,6,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,3,4,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,0,6,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,4,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,2,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,4,3,6,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,4,6,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,0,13,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,0,1,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,2,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,1,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,2,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,1,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,2,0,13,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,2,1,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,2,2,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,2,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,2,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,3,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,1,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,3,2,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,3,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,3,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,4,0,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,4,1,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,4,2,13,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-7B,4,3,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,4,4,13,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,1,60,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,2,60,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,0,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,4,60,0.0,0.125,1.0,1.0,0.4642857142857143
Qwen2.5-7B,2,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,0,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,1,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,2,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,3,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-7B,4,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
gpt-4-0125-preview,0,0,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4-0125-preview,0,1,3,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4-0125-preview,0,2,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4-0125-preview,0,3,3,1.0,1.0,1.0,1.0,1.0
gpt-4-0125-preview,0,4,3,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4-0125-preview,1,0,3,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4-0125-preview,1,1,3,0.75,0.525,1.0,1.0,0.7928571428571428
gpt-4-0125-preview,1,2,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4-0125-preview,1,3,3,0.75,1.0,1.0,1.0,0.9285714285714286
